,index,text,score
146,P147,"1. A target evolved node B (eNB) configured to facilitate handover, the target eNB comprising one or more processors; and a memory communicatively coupled to the at least one or more processors wherein the at least one or more processors configured to:  receive, at the target eNB, a handover request message from a source eNB to hand over a user equipment (UE) from the source eNB to the target eNB, the handover request message including:  an evolved packet system (EPS) bearer group identifier (ID) indicating an EPS group bearer of the source eNB and associated with the UE; a last UE indicator to indicate whether the UE is a last UE of the source eNB to use the EPS group bearer; and a downlink (DL) traffic indicator to indicate whether the DL traffic for the UE during handover is negligible; and perform, at the target eNB, a handover procedure to establish a connection with the UE based on at least one of the EPS bearer group ID, the last UE indicator, or the DL traffic indicator included in the handover request message. | 11. A target evolved node B (eNB) configured to facilitate handover, the target eNB comprising one or more processors; and a memory communicatively coupled to the at least one or more processors wherein the at least one or more processors configured to:  receive, at the target eNB, a handover request message from a source eNB to hand over a user equipment (UE) from the source eNB to the target eNB, the handover request message including:  an evolved packet system (EPS) bearer group identifier (ID) indicating an EPS group bearer of the source eNB and associated with the UE; a last UE indicator indicating that the UE is not a last UE of the source eNB to use the EPS group bearer; and a downlink (DL) traffic indicator indicating that the DL traffic for the UE during handover is negligible; and perform, at the target eNB, a handover procedure to establish a connection with the UE, wherein the handover procedure does not include removal of the EPS group bearer with the source eNB or switching a DL path for the UE traffic when the UE is not the last UE and the DL traffic is negligible. | 18. At least one non-transitory machine readable storage medium having instructions embodied thereon for facilitating handover at a target evolved node B (eNB) for a user equipment (UE), the instructions when executed perform the following:  receiving, using at least one processor of the target eNB, a handover request message from a source eNB to hand over the UE from the source eNB to the target eNB, the handover request message including:  an evolved packet system (EPS) bearer group identifier (ID) indicating an EPS group bearer of the source eNB and associated with the UE; a last UE indicator indicating that the UE is a last UE of the source eNB to use the EPS group bearer; or a downlink (DL) traffic indicator indicating that DL traffic for the UE during handover is not negligible; and performing, using the at least one processor of the target eNB, a handover procedure to establish a connection between the target eNB and the UE, wherein the handover procedure includes removal of the EPS group bearer with the source eNB when the UE is the last UE, and switching a DL path for UE traffic if the DL traffic is not negligible.",0.015447154471544716
147,P148,"1. One or more non-transitory computer-readable storage mediums that store instructions for execution by one or more processors to perform wireless communications operations for a wireless communications system, the operations, when executed by the one or more processors, to:  perform horizontal computation resource slicing of a plurality of computation resources to obtain a set of horizontal computation resource slices, wherein a horizontal computation resource slice of the set of horizontal computation resource slices includes physical resources in two adjacent layers of a network hierarchy of the wireless communications system; and perform sharing and computation offloading via the plurality of computation resources according to any horizontal computation resource slice of the set of horizontal computation resource slices. | 11. One or more apparatuses for a wireless communications system, comprising:  circuitry to execute horizontal computation resource slicing of a plurality of computation resources to obtain a set of horizontal computation resource slices, wherein a horizontal computation resource slice of the set of horizontal computation resource slices includes physical resources in two adjacent layers of a network hierarchy of the wireless communications system; and circuitry to execute sharing and computation offloading via the plurality of computation resources according to any horizontal computation resource slice of the set of horizontal computation resource slices.",0.008571428571428572
148,P149,"1. Radio frame configuration circuitry for use in a device of a wireless communication system, the circuitry comprising:  control circuitry for selecting between a plurality of different time-division duplex, TDD, configurations for a radio frame, the plurality of different TDD configurations providing respective different ratios of total transmission duration to total reception duration within the corresponding radio frame, each TDD configuration comprising a plurality of timeslots with each timeslot having a configured slot duration; transceiver circuitry for performing TDD communication with another device in the wireless communication system using TDD configurations selected by the control circuitry such that an average periodicity of switching between transmission of information and reception of information during the TDD communication is the same despite switching between different ones of the plurality of different TDD configurations due to the selection performed by the control circuitry, wherein the average periodicity of switching between transmission of information and reception of information is equal to the configured slot duration or a sub-slot duration. | 24. A method for performing time-division duplex, TDD, communications in a wireless communication system, the method comprising:  changing between a plurality of different time-division duplex, TDD, configurations for a radio frame, the different TDD configurations providing respective different transmission to reception ratios within the corresponding radio frame, wherein each TDD configuration comprises a predetermined sequence of a plurality of different timeslot structures, each timeslot structure having a same transmission time interval; performing transmission and/or reception with another device in the wireless communication system using at least one of the plurality of different TDD configurations for a given TDD communication, the at least one TDD configuration(s) being used to form radio frames in the given TDD communication such that an average periodicity of switching between transmission of information and reception of information during the given TDD communication is the same irrespective of changing from one of the plurality of TDD configurations to another of the plurality of TDD configurations, wherein the average periodicity of switching between transmission of information and reception of information is equal to the transmission time interval or equal to a portion of the transmission time interval. | 29. Radio frame configuration circuitry for use in a device of a wireless communication system, the circuitry comprising:  means for selecting between a plurality of different time-division duplex, TDD, configurations for a radio frame, the plurality of different TDD configurations providing respective different ratios of total transmission duration to total reception duration within the corresponding radio frame, each TDD configuration comprising a plurality of timeslots with each timeslot having a configured slot duration; means for performing TDD communication with another device in the wireless communication system using TDD configurations selected by control circuitry such that an average periodicity of switching between transmission of information and reception of information during the TDD communication is the same despite switching between different ones of the plurality of different TDD configurations due to the selection performed by the means for selection, wherein the average periodicity of switching between transmission of information and reception of information is equal to the configured slot duration or a sub-slot duration. | 30. A UE for use in a wireless communication network, the UE comprising:  a display; processing circuitry for selecting between a plurality of different time-division duplex, TDD, configurations for a radio frame with an allowable periodicity of switching between different ones of the plurality of TDD configurations being as short as one half of a radio frame duration, each TDD configuration comprising a plurality of timeslots with each timeslot having a configured slot duration and wherein each TDD configuration comprises a respective different predetermined sequence of slots, the slots of the predetermined sequence being selected from a first slot set, a second slot set and a third slot set and wherein the third slot set comprises a transmission period and a reception period and includes one of transmission data or reception data; transmit and/or receive circuitry for performing a TDD communication with another device in the wireless communication network using TDD configurations selected by the processing circuitry such that an average periodicity of switching between transmission of information and reception of information during the TDD communication is the same for any given TDD communication, wherein the average periodicity of switching between transmission of information and reception of information is equal to the configured slot duration or a sub-slot duration.",0.025275173257236036
149,P150,"1. An Evolved Node-B (eNB) to support packet-switched (PS) services in a network in accordance with Evolved Packet System (EPS) bearers, the eNB comprising hardware processing circuitry configured to:  receive, from a Mobility Management Entity (MME), an EPS bearer setup message for an establishment of an EPS bearer for a PS service between a User Equipment (UE) and a Packet Data Network Gateway (PGW), the EPS bearer setup message comprising an initial context setup request; transmit, according to the EPS bearer, a traffic packet to the UE as part of the PS service; and transmit, in response to a determination of a congestion condition for the network, a resource indicator for the UE that includes a congestion level for the network, an available throughput for the UE for the PS service or an indicator of available resources for the UE during a time period for use of the available resources, wherein the EPS bearer setup message includes an attention indicator for the PS service that indicates whether traffic for the PS service is attended or unattended at the UE. | 12. An Evolved Node-B (eNB) eNB to support packet-switched (PS) services in a network in accordance with Evolved Packet System (EPS) bearers, the eNB comprising hardware processing circuitry configured to:  receive, from a Mobility Management Entity (MMF), an EPS bearer setup message for an establishment of an EPS bearer for a PS service between a User Equipment (UE) and a Packet Data Network Gateway (PGW); transmit, according to the EPS bearer, a traffic packet to the UE as part of the PS service; wherein the EPS bearer setup message includes an attention indicator for the PS service that indicates whether traffic for the PS service is attended or unattended at the UE, the EPS bearer includes first and second radio bearers for exchanging packets with the UE, wherein a first attention indicator for the first radio bearer is different from a second attention indicator for the second radio bearer; receive an uplink packet on the first radio bearer; determine an IP address and a port number for the PS service included in the uplink packet; for a downlink packet, determine an IP address and a port number included in the downlink packet; and when the IP address and port number included in the uplink packet match the IP address and port number included in the downlink packet, transmit the downlink packet according to a congestion priority based at least partly on the first attention indicator. | 13. An Evolved Node-B (eNB) eNB to support packet-switched (PS) services in a network in accordance with Evolved Packet System (EPS) bearers, the eNB comprising hardware processing circuitry configured to:  receive, from a Mobility Management Entity (MME), an EPS bearer setup message for an establishment of an EPS bearer for a PS service between a User Equipment (UE) and a Packet Data Network Gateway (PGW); transmit, according to the EPS bearer, a traffic packet to the UE as part of the PS service; wherein the EPS bearer setup message includes an attention indicator for the PS service that indicates whether traffic for the PS service is attended or unattended at the UE, the EPS bearer for the PS service includes a first radio bearer associated with a first attention indicator for the PS service; and establish, as part of the EPS bearer, a second radio bearer associated with a second attention indicator different than the first attention indicator; and when a congestion condition for the network is determined, allocate different available throughputs for the UE for the first radio bearer and the second radio bearer, wherein the allocations are based at least partly on the first and second attention indicators. | 14. A non-transitory computer-readable storage medium that stores instructions for execution by one or more processors to perform operations for support of packet-switched (PS) services in a network in accordance with Evolved Packet System (EPS) bearers, the operations to configure the one or more processors to:  receive, from a Mobility Management Entity (MME), an EPS bearer setup message for an establishment of an EPS bearer for a PS service between a User Equipment (UE) and a Packet Data Network Gateway (PGW); transmit, according to the EPS bearer, a traffic packet to a User Equipment (UE) as part of the PS service; and transmit, in response to a determination of a congestion condition for the network, a resource indicator for the UE that includes a congestion level for the network, an available throughput for the UE for the PS service or an indicator of available resources for the UE during a time period, wherein the EPS bearer setup message includes an attention indicator for the PS service that indicates whether traffic for the PS service is attended or unattended at the UE, wherein the EPS bearer setup message includes:  a Quality of Service class indicator (QCI) for the PS service that is associated with a QCI priority, QCI performance thresholds, and the attention indicator for the PS service, and wherein the attention indicator overrides the COI priority during congestion periods. | 17. A method of supporting packet-switched (PS) services in a network in accordance with Evolved Packet System (EPS) bearers, comprising:  receiving, from a Mobility Management Entity (MME), an EPS bearer setup message for an establishment of an EPS bearer for a PS service between a User Equipment (UE) and a Packet Data Network Gateway (PGW); transmitting, according to the EPS bearer, a traffic packet to a User Equipment (UE) as part of the PS service; wherein the EPS bearer setup message includes an attention indicator for the PS service that indicates whether traffic for the PS service is attended or unattended at the UE, the EPS bearer includes first and second radio bearers in which a first attention indicator for the first radio bearer is different from a second attention indicator for the second radio bearer, and at least one of:  receiving an uplink packet on the first radio bearer; determine an IP address and a port number for the PS service included in the uplink packet; for a downlink packet, determining an IP address and a port number included in the downlink packet; and when the IP address and port number included in the uplink packet match the IP address and port number included in the downlink packet, transmitting the downlink packet according to a congestion priority based at least partly on the first attention indicator, or when a congestion condition for the network is determined, allocating different available throughputs for the UE for the first radio bearer and the second radio bearer in which the allocations are based at least partly on the first and second attention indicators. | 19. A Mobility Management Entity (MME) to establish packet-switched (PS) services in a network in accordance with Evolved Packet System (EPS) bearers, the MME comprising hardware processing circuitry configured to:  transmit an EPS bearer setup message to an Evolved Node-B (eNB) for an establishment of an EPS bearer for a PS service between a User Equipment (UE) and a Packet Data Network Gateway (PGW) that are communicatively coupled to the eNB, wherein the EPS bearer setup message includes an attention indicator for the PS service that indicates whether traffic for the PS service is attended or unattended at the UE, the EPS bearer includes first and second radio bearers in which a first attention indicator for the first radio bearer is different from a second attention indicator for the second radio bearer, and at least one of:  when an IP address and port number included in an uplink packet for the PS service match an IP address and port number included in a downlink packet, the downlink packet is transmitted according to a congestion priority based at least partly on the first attention indicator, or when a congestion condition for the network is determined, different available throughputs are allocated for the UE for the first radio bearer and the second radio bearer in which the allocations are based at least partly on the first and second attention indicators. | 26. User Equipment (UE) to communicate in packet-switched (PS) services in a network in accordance with Evolved Packet System (EPS) bearers, the UE comprising hardware processing circuitry configured to:  receive a first EPS bearer setup message for an establishment of a first EPS bearer for a first PS service between the UE and a Packet Data Network Gateway (PGW); receive a second EPS bearer setup message for an establishment of a second EPS bearer for a second PS service associated with the application at the UE; wherein the first EPS bearer setup message includes a first attention indicator for an application operating at the UE as part of the first PS service, the attention indicator providing an indication whether traffic for the first PS service is attended or unattended at the UE, the second EPS bearer setup message includes a second attention indicator for the second PS service; a first Quality of Service class indicator (QCI) priority for the first PS service is the same as a second QCI service type for the second PS service; first QCI performance thresholds for the first PS service are the same as second QCI performance thresholds for the second PS service; and the first and second attention indicators are different.",0.0289738430583501
150,P151,"1. A method, comprising:  selecting a first optimized pilot arrangement P 1  from an available subcarrier set G as a pilot arrangement of a first transmit antenna of a plurality of transmit antennas, and setting a difference set G 1  according to the relation G 1 =GâP 1 ; performing a cyclic shift on the P 1  to obtain a Pi, wherein i is a sequence number corresponding to a transmit antenna of the plurality of transmit antennas, and i is a natural number in a range of 2 to T, wherein T is a quantity of transmit antennas in the plurality of transmit antennas; selecting a pilot arrangement of an i th  transmit antenna of the plurality of transmit antennas, the selecting comprising:  in response to a Pi obtained after the shift being a subset of the G 1 , use the Pi as a pilot arrangement of the i th  transmit antenna; and in response to a Pi obtained after the shift not being a subset of the G 1 , select a Pi from the G 1  as a pilot arrangement of the i th  transmit antenna; and setting G 1  according to the relation G 1 =G 1 âPi and incrementing i according to the relation i=i+1, and repeatedly performing cyclic shifts on the Pi to obtain a new Pi, selecting the pilot arrangements of the i th  transmit antenna, and incrementing i according to the relation i=i+1 until i is equal to the quantity of transmit antennas in the plurality of transmit antennas. | 6. A base station, comprising:  a processor, configured to:  select a first optimized pilot arrangement P 1  from an available subcarrier set G as a pilot arrangement of a first transmit antenna of a plurality of transmit antennas, and set a difference set G 1  according to the relation G 1 =GâP 1 ; perform a cyclic shift on the P 1  to obtain a Pi, wherein i is a sequence number corresponding to a transmit antenna of the plurality of transmit antennas, and i is a natural number in a range of 2 to T, wherein T is a quantity of transmit antennas in the plurality of transmit antennas; select a pilot arrangement of an i th  transmit antenna of the plurality of transmit antennas, the selecting comprising:  in response to a Pi obtained after the shift being a subset of the G 1 , using the Pi as a pilot arrangement of the i th  transmit antenna; and in response to a Pi obtained after the shift not being a subset of the G 1 , selecting a Pi from the G 1  as a pilot arrangement of the i th  transmit antenna; and set G 1  according to the relation G 1 =G 1 âPi and increment i according to the relation i=i+1, and repeatedly perform cyclic shifts on the Pi to obtain a new Pi, select pilot arrangements of the i th  transmit antenna of the plurality of transmit antennas, and increment i according to the relation i=i+1 until i is equal to the quantity of transmit antennas of the plurality of transmit antennas; and the plurality of transmit antennas, configured to transmit a pilot arrangement on each transmit antenna of the plurality of transmit antennas, wherein the pilot arrangement is obtained by the processor.",0.013496932515337423
151,P152,"1. A method for detecting a discovery reference signal, the method comprising:  acquiring, by user equipment, configuration information of a discovery reference signal, wherein the configuration information comprises time-frequency resource information and sequence information of the discovery reference signal, the time-frequency resource information indicating at least one candidate time-frequency resource location of the discovery reference signal and the sequence information indicating at least one candidate sequence of the discovery reference signal; receiving, by the user equipment, a first discovery reference signal sent by a base station; determining, by the user equipment, a candidate time-frequency resource location of the discovery reference signal according to the time-frequency resource information; determining a candidate sequence of the discovery reference signal according to the sequence information; and detecting the candidate sequence of the discovery reference signal at the candidate time-frequency resource location to determine an actual time-frequency resource location of the first discovery reference signal or to determine an actual sequence corresponding to the first discovery reference signal. | 7. A user equipment, comprising:  a processor; and a non-transitory computer-readable storage medium storing a program to be executed by the processor, the program including instructions for:  acquiring configuration information of a discovery reference signal, wherein the configuration information comprises time-frequency resource information and sequence information of the discovery reference signal, the time-frequency resource information indicates at least one candidate time-frequency resource location of the discovery reference signal, and the sequence information indicates at least one candidate sequence of the discovery reference signal; receiving a first discovery reference signal sent by a base station; determining a candidate time-frequency resource location of the discovery reference signal according to the time-frequency resource; determining a candidate sequence of the discovery reference signal according to the sequence information; and by detecting the candidate sequence of the discovery reference signal at the candidate time-frequency resource location, determining an actual time-frequency resource location of the first discovery reference signal or determining an actual sequence corresponding to the first discovery reference signal. | 16. A network side device, comprising:  a processor; and a non-transitory computer-readable storage medium storing a program to be executed by the processor, the program including instructions for:  acquiring configuration information of a discovery reference signal, wherein the configuration information comprises time-frequency resource information and sequence information of the discovery reference signal, the time-frequency resource information indicating at least one candidate time-frequency resource location of the discovery reference signal and the sequence information indicating at least one candidate sequence of the discovery reference signal; selecting an actual time-frequency resource location from the candidate time-frequency resource location; selecting an actual sequence from the candidate sequence; generating a first discovery reference signal; and sending, through the selected actual time-frequency resource location and the actual sequence, the first discovery reference signal.",0.012254901960784314
152,P153,"1. User equipment (âUEâ) apparatus, comprising:  a radio component to connect to a wireless telecommunications network; a memory device storing a set of processor-executable instructions; and processing circuitry to execute the set of processor-executable instructions, wherein executing the set of processor-executable instructions causes the UE to:  receive assistance information that includes at least one of:  a carrier frequency and one or more cell identifiers associated with the wireless telecommunications network, a polling channel configuration, or a polling response channel configuration; generate, based on the assistance information, a polling signal; output, to a cell device, the generated polling signal via the radio component, wherein the cell device is configured to:  generate a synchronization signal for the UE, the generating including determining one or more beamforming weights based on the polling signal outputted by the UE, determine one or more transmission points from which to output the synchronization signal via a polling response channel, the determining being based on at least one of:  a signal strength of the received polling signal, a signal power at which the received polling signal was transmitted by the UE, a receive timing offset of the received polling signal, or a load condition of the wireless telecommunications network; receive the synchronization signal in response to the polling signal, the synchronization signal being received via the radio component and from the determined one or more transmission points; and detect a particular cell, of one or more cells of the wireless telecommunications network, using the received synchronization signal. | 13. A cell device of a wireless telecommunications network, the cell device comprising:  a radio component to communicate with a user equipment (âUEâ); a memory device storing a set of processor-executable instructions; and processing circuitry to execute the set of processor-executable instructions, wherein executing the set of processor-executable instructions causes the cell device to:  output, to the UE, assistance information that includes at least one of:  a carrier frequency associated with the wireless telecommunications network, a polling channel configuration, or a polling response channel configuration; receive, from the UE, a polling signal that was generated by the UE based on the assistance information; generate a synchronization signal for the UE, the generating including:  determining one or more beamforming weights based on the received polling signal; determine one or more transmission points from which to output the synchronization signal via a polling response channel, the determining being based on at least one of:  a signal strength of the received polling signal, a signal power at which the received polling signal was transmitted by the UE, a receive timing offset of the received polling signal, or a load condition of the wireless telecommunications network; and output the generated synchronization signal via the polling response channel, via the one determined one or more transmission points, to the UE, in response to the polling signal, the polling response channel corresponding to the polling response channel configuration. | 18. A method, comprising:  receiving, by a wireless telecommunications network, a polling signal from a user equipment (âUEâ); and outputting, from a plurality of transmission points of the wireless telecommunications network, a plurality of synchronization signals to a plurality of UEs,  wherein a first synchronization signal for a first UE, from a first transmission point, is associated with a first set of beamforming weights, wherein a second synchronization signal for the first UE, from a second transmission point, is associated with a second set of beamforming weights that is different from the first set of beamforming weights, wherein the first and second synchronization signals for the first UE are transmitted on a same time-frequency resource, wherein outputting the plurality of synchronization signals includes:  multiplexing the plurality of synchronization signals associated with different analog beamforming weights on a frequency domain, the synchronization signals for the first UE, associated with a first set of analog beamforming weights, being outputted from a particular transmission point on a first frequency sub-domain, and the synchronization signals for a second UE, associated with a second set of analog beamforming weights, being outputted from another transmission point on a second frequency sub-domain, the first and second frequency sub-domains being different.",0.022745735174654752
153,P154,"1. A method in a mobile communication system, the method comprising:  transmitting a feedback configuration message including report mode information; and receiving a feedback message including a channel quality indicator (CQI), wherein the CQI is generated by using at least two channel status indication reference signal (CSI-RS) resource configurations when the feedback configuration message includes a type of multiple input multiple output (MIMO), a precoding matrix indicator is determined based on codebook information associated with the type of MIMO, and a rank indicator and the precoding matrix indicator are included in the feedback message based on the report mode information. | 6. A method in a mobile communication system, the method comprising:  receiving a feedback configuration message including report mode information; and transmitting a feedback message including a channel quality indicator (CQI), wherein the CQI is generated by using at least two channel status indication reference signal (CSI-RS) resource configurations when the feedback configuration message includes a type of multiple input multiple output (MIMO), a precoding matrix indicator is determined based on codebook information associated with the type of MIMO, and a rank indicator and the precoding matrix indicator are included in the feedback message based on the report mode information. | 11. An evolved Node B (eNB) in a mobile communication system, the eNB comprising:  a transceiver for transmitting and receiving signals; and a controller configured to control to: transmit a feedback configuration message including report mode information, and receive a feedback message including a channel quality indicator (CQI), wherein the CQI is generated by using at least two channel status indication reference signal (CSI-RS) resource configurations when the feedback configuration message includes a type of multiple input multiple output (MIMO), a precoding matrix indicator is determined based on codebook information associated with the type of MIMO, and a rank indicator and the precoding matrix indicator are included in the feedback message based on the report mode information. | 16. A user equipment (UE) in a mobile communication system, the UE comprising:  a transceiver for transmitting and receiving signals; and a controller configured to control to: receive a feedback configuration message including report mode information, and transmit a feedback message including a channel quality indicator (CQI), wherein the CQI is generated by using at least two channel status indication reference signal (CSI-RS) resource configurations when the feedback configuration message includes a type of multiple input multiple output (MIMO), a precoding matrix indicator is determined based on codebook information associated with the type of MIMO, and a rank indicator and the precoding matrix indicator are included in the feedback message based on the report mode information.",0.018427518427518427
154,P155,"1. A terminal configured to communicate with a base station, the terminal comprising:  transmission circuitry that transmits a plurality of Hybrid Automatic Repeat Request (HARQ) Acknowledgments (ACKs) using a resource selected from a plurality of resources of physical uplink control channels, the plurality of HARQ-ACKs being for transmissions of physical downlink shared channels indicated by detections of physical downlink control channels in a plurality of subframes, wherein in a case that a first subframe in the plurality of subframes is included in a first set of subframes, a first resource in the plurality of resources of physical uplink control channels is given by a computation using a number of a first control channel element used for a transmission of a physical downlink control channel in the first subframe and a first value configured by a higher layer, the first resource corresponding to a physical downlink shared channel transmission indicated by a detection of a physical downlink control channel in the first subframe, in a case that a second subframe in the plurality of subframes is included in a second set of subframes, a second resource in the plurality of resources of physical uplink control channels is given by a computation using a number of a first control channel element used for a transmission of a physical downlink control channel in the second subframe and a second value configured by the higher layer, the second resource corresponding to a physical downlink shared channel transmission indicated by a detection of a physical downlink control channel in the second subframe, the first set of subframes and the second set of subframes are determined based on a first parameter and a second parameter the first parameter and the second parameter being configured by the higher layer and indicating uplink-downlink configurations, a subframe indicated as a downlink subframe or a special subframe by the first parameter is not used as an uplink subframe, and a subframe indicated as an uplink subframe or a special subframe by the second parameter is not used as a downlink subframe. | 2. A base station configured to communicate with a terminal, the base station comprising:  reception circuitry that receives a plurality of Hybrid Automatic Repeat Request (HARQ) Acknowledgments (ACKs) using a resource selected from a plurality of resources of physical uplink control channels, the plurality of HARQ-ACKs being for transmissions of physical downlink shared channels indicated by detections of physical downlink control channels in a plurality of subframes, wherein in a case that a first subframe in the plurality of subframes is included in a first set of subframes, a first resource in the plurality of resources of physical uplink control channels is given by a computation using a number of a first control channel element used for a transmission of a physical downlink control channel in the first subframe and a first value configured by a higher layer, the first resource corresponding to a physical downlink shared channel transmission indicated by a detection of a physical downlink control channel in the first subframe, in a case that a second subframe in the plurality of subframes is included in a second set of subframes, a second resource in the plurality of resources of physical uplink control channels is given by a computation using a number of a first control channel element used for a transmission of a physical downlink control channel in the second subframe and a second value configured by the higher layer, the second resource corresponding to a physical downlink shared channel transmission indicated by a detection of a physical downlink control channel in the second subframe, the first set of subframes and the second set of subframes are determined based on a first parameter and a second parameter, the first parameter and the second parameter being configured by the higher layer and indicating uplink-downlink configurations, a subframe indicated as a downlink subframe or a special subframe by the first parameter is not used as an uplink subframe, and a subframe indicated as an u link subframe or as special subframe by the second parameter is not used as a downlink subframe. | 3. A communication method for a terminal configured to communicate with a base station, the communication method comprising:  transmitting a plurality of Hybrid Automatic Repeat Request (HARQ) Acknowledgments (ACKs) using a resource selected from a plurality of resources of physical uplink control channels, the plurality of HARQ-ACKs being for transmissions of physical downlink shared channels indicated by detections of physical downlink control channels in a plurality of subframes, wherein in a case that a first subframe in the plurality of subframes is included in a first set of subframes, a first resource in the plurality of resources of physical uplink control channels is given by a computation using a number of a first control channel element used for a transmission of a physical downlink control channel in the first subframe and a first value configured by a higher layer, the first resource corresponding to a physical downlink shared channel transmission indicated by a detection of a physical downlink control channel in the first subframe, in a case that a second subframe in the plurality of subframes is included in a second set of subframes, a second resource in the plurality of resources of physical uplink control channels is given by a computation using a number of a first control channel element used for a transmission of a physical downlink control channel in the second subframe and a second value configured by the higher layer, the second resource corresponding to a physical downlink shared channel transmission indicated by a detection of a physical downlink control channel in the second subframe, the first set of subframes and the second set of subframes are determined based on a first parameter and a second parameter, the first parameter and the second parameter being configured by the higher layer and indicating uplink-downlink configurations, a subframe indicated as a downlink subframe or a special subframe by the first parameter is not used as an uplink subframe, and a subframe indicated as an uplink subframe or a special subframe by the second parameter is not used as a downlink subframe. | 4. A communication method for a base station configured to communicate with a terminal, the communication method comprising:  receiving a plurality of Hybrid Automatic Repeat Request (HARQ) Acknowledgments (ACKs) using a resource selected from a plurality of resources of physical uplink control channels, the plurality of HARQ-ACKs being for transmissions of physical downlink shared channels indicated by detections of physical downlink control channels in a plurality of subframes, wherein in a case that a first subframe in the plurality of subframes is included in a first set of subframes, a first resource in the plurality of resources of physical uplink control channels is given by a computation using a number of a first control channel element used for a transmission of a physical downlink control channel in the first subframe and a first value configured by a higher layer, the first resource corresponding to a physical downlink shared channel transmission indicated by a detection of a physical downlink control channel in the first subframe, in a case that a second subframe in the plurality of subframes is included in a second set of subframes, a second resource in the plurality of resources of physical uplink control channels is given by a computation using a number of a first control channel element used for a transmission of a physical downlink control channel in the second subframe and a second value configured by the higher layer, the second resource corresponding to a physical downlink shared channel transmission indicated by a detection of a physical downlink control channel in the second subframe, the first set of subframes and the second set of subframes are determined based on a first parameter and a second parameter, the first parameter and the second parameter being configured by the higher layer and indicating uplink-downlink configurations, a subframe indicated as a downlink subframe or a special subframe by the first parameter is not used as an uplink subframe, and a subframe indicated as an uplink subframe or a special subframe by the second parameter is not used as a downlink subframe.",0.019215044971381847
155,P156,"1. A method comprising:  configuring channel estimation related parameters of a network entity of a communication system based on a current configuration of the communication system; wherein the channel estimation related parameters are parameters associated with the estimation of channel information of a channel between the network entity and a further network entity; wherein the configuring channel estimation related parameters of a network entity of a communication system comprises at least one of: configuring a set of reference symbols and transmitting by a transceiver of the network entity the set of reference symbols; configuring the channel estimation related parameters used by the network entity and estimating channel information for a channel between the network entity and the further entity; and configuring the channel estimation related parameters used by the network entity and reporting an estimate of channel information; wherein identifying the set of reference symbols to be transmitted by the network entity further comprises: identifying the network entity as a potential far off interferer; and configuring the network entity to transmit a set of reference symbols associated with far off interferers. | 14. A method comprising:  configuring channel estimation related parameters of a network entity of a communication system based on a current configuration of the communication system; wherein the channel estimation related parameters are parameters associated with the estimation of channel information of a channel between the network entity and a further network entity; wherein the configuring channel estimation related parameters of a network entity of a communication system comprises at least one of: configuring a set of reference symbols and transmitting by a transceiver of the network entity the set of reference symbols; configuring the channel estimation related parameters used by the network entity and estimating channel information for a channel between the network entity and the further entity; and configuring the channel estimation related parameters used by the network entity and reporting an estimate of channel information; and  wherein channel estimates comprising estimated channel information are generated for each of a plurality of channels and configuring the channel estimation related parameters comprises:  identifying a subset of the channel estimates to be used for the calculation of interference rejection capable receive filters. | 16. An apparatus comprising a processor and at least one memory, the processor and the memory configured to:  configure channel estimation related parameters of a network entity of a communication system based on a current configuration of the communication system; wherein the channel estimation related parameters are parameters associated with the estimation of channel information of a channel between the network entity and a further network entity wherein configure channel estimation related parameters of a network entity of a communication system comprises at least one of: configure a set of reference symbols and transmitting by a transceiver of the network entity the set of reference symbols; configure the channel estimation related parameters used by the network entity and estimating channel information for a channel between the network entity and the further entity; and configure the channel estimation related parameters used by the network entity and reporting an estimate of channel information; identify the network entity as a potential far off interferer; and configure the network entity to transmit a set of reference symbols associated with far off interferers. | 17. An apparatus comprising a processor and at least one memory, the processor and the memory configured to:  configure channel estimation related parameters of a network entity of a communication system based on a current configuration of the communication system; wherein the channel estimation related parameters are parameters associated with the estimation of channel information of a channel between the network entity and a further network entity wherein configure channel estimation related parameters of a network entity of a communication system comprises at least one of: configure a set of reference symbols and transmitting by a transceiver of the network entity the set of reference symbols; configure the channel estimation related parameters used by the network entity and estimating channel information for a channel between the network entity and the further entity; and  configure the channel estimation related parameters used by the network entity and reporting an estimate of channel information;  identify a subset of the channel estimates to be used for the calculation of interference rejection capable receive filters where channel estimates comprising estimated channel information are generated for each of a plurality of channels.",0.015950920245398775
